CODGEO;REG;DEP;LIBGEO;Zone en vigueur depuis le 5 juillet 2024;Reclassement juillet 2024
81326;76;81;Sainte-Croix;C;Non
82001;76;82;Albefeuille-Lagarde;C;Non
82002;76;82;Albias;C;Non
82003;76;82;Angeville;C;Non
82004;76;82;Asques;C;Non
82005;76;82;Aucamville;C;Non
82006;76;82;Auterive;C;Non
82007;76;82;Auty;C;Non
82008;76;82;Auvillar;C;Non
82009;76;82;Balignac;C;Non
82010;76;82;Bardigues;C;Non
82011;76;82;Barry-d'Islemade;C;Non
82012;76;82;Les Barthes;C;Non
82013;76;82;Beaumont-de-Lomagne;C;Non
82014;76;82;Beaupuy;C;Non
82015;76;82;Belbèze-en-Lomagne;C;Non
82016;76;82;Belvèze;C;Non
82017;76;82;Bessens;C;Non
82018;76;82;Bioule;C;Non
82019;76;82;Boudou;C;Non
82020;76;82;Bouillac;C;Non
82021;76;82;Bouloc-en-Quercy;C;Non
82022;76;82;Bourg-de-Visa;C;Non
82023;76;82;Bourret;C;Non
82024;76;82;Brassac;C;Non
82025;76;82;Bressols;B2;Non
82026;76;82;Bruniquel;C;Non
82027;76;82;Campsas;C;Non
82028;76;82;Canals;C;Non
82029;76;82;Castanet;C;Non
82030;76;82;Castelferrus;C;Non
82031;76;82;Castelmayran;C;Non
82032;76;82;Castelsagrat;C;Non
82033;76;82;Castelsarrasin;C;Non
82034;76;82;Castéra-Bouzet;C;Non
82035;76;82;Caumont;C;Non
82036;76;82;Le Causé;C;Non
82037;76;82;Caussade;C;Non
82038;76;82;Caylus;C;Non
82039;76;82;Cayrac;C;Non
82040;76;82;Cayriech;C;Non
82041;76;82;Cazals;C;Non
82042;76;82;Cazes-Mondenard;C;Non
82043;76;82;Comberouger;C;Non
82044;76;82;Corbarieu;B2;Non
82045;76;82;Cordes-Tolosannes;C;Non
82046;76;82;Coutures;C;Non
82047;76;82;Cumont;C;Non
82048;76;82;Dieupentale;C;Non
82049;76;82;Donzac;C;Non
82050;76;82;Dunes;C;Non
82051;76;82;Durfort-Lacapelette;C;Non
82052;76;82;Escatalens;C;Non
82053;76;82;Escazeaux;C;Non
82054;76;82;Espalais;C;Non
82055;76;82;Esparsac;C;Non
82056;76;82;Espinas;C;Non
82057;76;82;Fabas;C;Non
82058;76;82;Fajolles;C;Non
82059;76;82;Faudoas;C;Non
82060;76;82;Fauroux;C;Non
82061;76;82;Féneyrols;C;Non
82062;76;82;Finhan;C;Non
82063;76;82;Garganvillar;C;Non
82064;76;82;Gariès;C;Non
82065;76;82;Gasques;C;Non
82066;76;82;Génébrières;C;Non
82067;76;82;Gensac;C;Non
82068;76;82;Gimat;C;Non
82069;76;82;Ginals;C;Non
82070;76;82;Glatens;C;Non
82071;76;82;Goas;C;Non
82072;76;82;Golfech;C;Non
82073;76;82;Goudourville;C;Non
82074;76;82;Gramont;C;Non
82075;76;82;Grisolles;C;Non
82076;76;82;L'Honor-de-Cos;C;Non
82077;76;82;Labarthe;C;Non
82078;76;82;Labastide-de-Penne;C;Non
82079;76;82;Labastide-Saint-Pierre;C;Non
82080;76;82;Labastide-du-Temple;C;Non
82081;76;82;Labourgade;C;Non
82082;76;82;Lacapelle-Livron;C;Non
82083;76;82;Lachapelle;C;Non
82084;76;82;Lacour;C;Non
82085;76;82;Lacourt-Saint-Pierre;B2;Non
82086;76;82;Lafitte;C;Non
82087;76;82;Lafrançaise;C;Non
82088;76;82;Laguépie;C;Non
82089;76;82;Lamagistère;C;Non
82090;76;82;Lamothe-Capdeville;C;Non
82091;76;82;Lamothe-Cumont;C;Non
82092;76;82;Lapenche;C;Non
82093;76;82;Larrazet;C;Non
82094;76;82;Lauzerte;C;Non
82095;76;82;Lavaurette;C;Non
82096;76;82;La Ville-Dieu-du-Temple;C;Non
82097;76;82;Lavit;C;Non
82098;76;82;Léojac;B2;Non
82099;76;82;Lizac;C;Non
82100;76;82;Loze;C;Non
82101;76;82;Malause;C;Non
82102;76;82;Mansonville;C;Non
82103;76;82;Marignac;C;Non
82104;76;82;Marsac;C;Non
82105;76;82;Mas-Grenier;C;Non
82106;76;82;Maubec;C;Non
82107;76;82;Maumusson;C;Non
82108;76;82;Meauzac;C;Non
82109;76;82;Merles;C;Non
82110;76;82;Mirabel;C;Non
82111;76;82;Miramont-de-Quercy;C;Non
82112;76;82;Moissac;C;Non
82113;76;82;Molières;C;Non
82114;76;82;Monbéqui;C;Non
82115;76;82;Monclar-de-Quercy;C;Non
82116;76;82;Montagudet;C;Non
82117;76;82;Montaigu-de-Quercy;C;Non
82118;76;82;Montaïn;C;Non
82119;76;82;Montalzat;C;Non
82120;76;82;Montastruc;C;Non
82121;76;82;Montauban;B1;Non
82122;76;82;Montbarla;C;Non
82123;76;82;Montbartier;C;Non
82124;76;82;Montbeton;B2;Non
82125;76;82;Montech;C;Non
82126;76;82;Monteils;C;Non
82127;76;82;Montesquieu;C;Non
82128;76;82;Montfermier;C;Non
82129;76;82;Montgaillard;C;Non
82130;76;82;Montjoi;C;Non
82131;76;82;Montpezat-de-Quercy;C;Non
82132;76;82;Montricoux;C;Non
82133;76;82;Mouillac;C;Non
82134;76;82;Nègrepelisse;C;Non
82135;76;82;Nohic;C;Non
82136;76;82;Orgueil;C;Non
82137;76;82;Parisot;C;Non
82138;76;82;Perville;C;Non
82139;76;82;Le Pin;C;Non
82140;76;82;Piquecos;C;Non
82141;76;82;Pommevic;C;Non
82142;76;82;Pompignan;C;Non
82143;76;82;Poupas;C;Non
82144;76;82;Puycornet;C;Non
82145;76;82;Puygaillard-de-Quercy;C;Non
82146;76;82;Puygaillard-de-Lomagne;C;Non
82147;76;82;Puylagarde;C;Non
82148;76;82;Puylaroque;C;Non
82149;76;82;Réalville;C;Non
82150;76;82;Reyniès;C;Non
82151;76;82;Roquecor;C;Non
82152;76;82;Saint-Aignan;C;Non
82153;76;82;Saint-Amans-du-Pech;C;Non
82154;76;82;Saint-Amans-de-Pellagal;C;Non
82155;76;82;Saint-Antonin-Noble-Val;C;Non
82156;76;82;Saint-Arroumex;C;Non
82157;76;82;Saint-Beauzeil;C;Non
82158;76;82;Saint-Cirice;C;Non
82159;76;82;Saint-Cirq;C;Non
82160;76;82;Saint-Clair;C;Non
82161;76;82;Saint-Étienne-de-Tulmont;B2;Non
82162;76;82;Saint-Georges;C;Non
82163;76;82;Saint-Jean-du-Bouzet;C;Non
82164;76;82;Sainte-Juliette;C;Non
82165;76;82;Saint-Loup;C;Non
82166;76;82;Saint-Michel;C;Non
82167;76;82;Saint-Nauphary;B2;Non
82168;76;82;Saint-Nazaire-de-Valentane;C;Non
82169;76;82;Saint-Nicolas-de-la-Grave;C;Non
82170;76;82;Saint-Paul-d'Espis;C;Non
82171;76;82;Saint-Porquier;C;Non
82172;76;82;Saint-Projet;C;Non
82173;76;82;Saint-Sardos;C;Non
82174;76;82;Saint-Vincent-d'Autéjac;C;Non
82175;76;82;Saint-Vincent-Lespinasse;C;Non
82176;76;82;La Salvetat-Belmontet;C;Non
82177;76;82;Sauveterre;C;Non
82178;76;82;Savenès;C;Non
82179;76;82;Septfonds;C;Non
82180;76;82;Sérignac;C;Non
82181;76;82;Sistels;C;Non
82182;76;82;Touffailles;C;Non
82183;76;82;Tréjouls;C;Non
82184;76;82;Vaïssac;C;Non
82185;76;82;Valeilles;C;Non
82186;76;82;Valence;C;Non
82187;76;82;Varen;C;Non
82188;76;82;Varennes;C;Non
82189;76;82;Vazerac;C;Non
82190;76;82;Verdun-sur-Garonne;C;Non
82191;76;82;Verfeil;C;Non
82192;76;82;Verlhac-Tescou;C;Non
82193;76;82;Vigueron;C;Non
82194;76;82;Villebrumier;C;Non
82195;76;82;Villemade;B2;Non
83001;93;83;Les Adrets-de-l'Estérel;A;Non
83002;93;83;Aiguines;C;Non
83003;93;83;Ampus;C;Non
83004;93;83;Les Arcs;B1;Non
83005;93;83;Artignosc-sur-Verdon;C;Non
83006;93;83;Artigues;C;Non
83007;93;83;Aups;C;Non
83008;93;83;Bagnols-en-Forêt;B2;Non
83009;93;83;Bandol;A;Non
83010;93;83;Bargème;C;Non
83011;93;83;Bargemon;C;Non
83012;93;83;Barjols;C;Non
83013;93;83;La Bastide;C;Non
83014;93;83;Baudinard-sur-Verdon;C;Non
83015;93;83;Bauduen;C;Non
83016;93;83;Le Beausset;A;Non
83017;93;83;Belgentier;A;Non
83018;93;83;Besse-sur-Issole;B2;Non
83019;93;83;Bormes-les-Mimosas;A;Non
83020;93;83;Le Bourguet;C;Non
83021;93;83;Bras;C;Non
83022;93;83;Brenon;C;Non
83023;93;83;Brignoles;B1;Non
83025;93;83;Brue-Auriac;C;Non
83026;93;83;Cabasse;C;Non
83027;93;83;La Cadière-d'Azur;A;Non
83028;93;83;Callas;B2;Non
83029;93;83;Callian;B1;Non
83030;93;83;Camps-la-Source;B2;Non
83031;93;83;Le Cannet-des-Maures;B1;Non
83032;93;83;Carcès;B1;Oui
83033;93;83;Carnoules;B2;Non
83034;93;83;Carqueiranne;A;Non
83035;93;83;Le Castellet;A;Non
83036;93;83;Cavalaire-sur-Mer;A;Non
83037;93;83;La Celle;B1;Non
83038;93;83;Châteaudouble;C;Non
83039;93;83;Châteauvert;C;Non
83040;93;83;Châteauvieux;C;Non
83041;93;83;Claviers;C;Non
83042;93;83;Cogolin;A;Non
83043;93;83;Collobrières;B2;Non
83044;93;83;Comps-sur-Artuby;C;Non
83045;93;83;Correns;C;Non
83046;93;83;Cotignac;B1;Oui
83047;93;83;La Crau;A;Non
83048;93;83;La Croix-Valmer;A;Non
83049;93;83;Cuers;A;Non
83050;93;83;Draguignan;B1;Non
83051;93;83;Entrecasteaux;C;Non
83052;93;83;Esparron;C;Non
83053;93;83;Évenos;A;Non
83054;93;83;La Farlède;A;Non
83055;93;83;Fayence;A;Oui
83056;93;83;Figanières;B1;Non
83057;93;83;Flassans-sur-Issole;B2;Non
83058;93;83;Flayosc;B1;Non
83059;93;83;Forcalqueiret;B2;Non
83060;93;83;Fox-Amphoux;C;Non
83061;93;83;Fréjus;A;Non
83062;93;83;La Garde;A;Non
83063;93;83;La Garde-Freinet;B1;Non
83064;93;83;Garéoult;B1;Oui
83065;93;83;Gassin;Abis;Oui
83066;93;83;Ginasservis;C;Non
83067;93;83;Gonfaron;B2;Non
83068;93;83;Grimaud;A;Non
83069;93;83;Hyères;A;Non
83070;93;83;Le Lavandou;A;Non
83071;93;83;La Londe-les-Maures;A;Non
83072;93;83;Lorgues;B1;Non
83073;93;83;Le Luc;B1;Non
83074;93;83;La Martre;C;Non
83075;93;83;Les Mayons;B2;Non
83076;93;83;Mazaugues;C;Non
83077;93;83;Méounes-lès-Montrieux;B2;Non
83078;93;83;Moissac-Bellevue;C;Non
83079;93;83;La Môle;B1;Non
83080;93;83;Mons;B2;Non
83081;93;83;Montauroux;A;Oui
83082;93;83;Montferrat;C;Non
83083;93;83;Montfort-sur-Argens;C;Non
83084;93;83;Montmeyan;C;Non
83085;93;83;La Motte;B1;Non
83086;93;83;Le Muy;B1;Non
83087;93;83;Nans-les-Pins;B1;Non
83088;93;83;Néoules;B2;Non
83089;93;83;Ollières;B1;Oui
83090;93;83;Ollioules;A;Non
83091;93;83;Pierrefeu-du-Var;B1;Non
83092;93;83;Pignans;B1;Oui
83093;93;83;Plan-d'Aups-Sainte-Baume;B1;Oui
83094;93;83;Le Plan-de-la-Tour;A;Oui
83095;93;83;Pontevès;C;Non
83096;93;83;Pourcieux;B1;Oui
83097;93;83;Pourrières;B1;Non
83098;93;83;Le Pradet;A;Non
83099;93;83;Puget-sur-Argens;A;Non
83100;93;83;Puget-Ville;B1;Oui
83101;93;83;Ramatuelle;Abis;Oui
83102;93;83;Régusse;C;Non
83103;93;83;Le Revest-les-Eaux;A;Non
83104;93;83;Rians;B2;Non
83105;93;83;Riboux;B2;Non
83106;93;83;Rocbaron;B1;Oui
83107;93;83;Roquebrune-sur-Argens;A;Non
83108;93;83;La Roquebrussanne;B2;Non
83109;93;83;La Roque-Esclapon;C;Non
83110;93;83;Rougiers;B1;Oui
83111;93;83;Sainte-Anastasie-sur-Issole;B2;Non
83112;93;83;Saint-Cyr-sur-Mer;A;Non
83113;93;83;Saint-Julien;C;Non
83114;93;83;Saint-Martin-de-Pallières;C;Non
83115;93;83;Sainte-Maxime;A;Non
83116;93;83;Saint-Maximin-la-Sainte-Baume;B1;Non
83117;93;83;Saint-Paul-en-Forêt;B1;Oui
83118;93;83;Saint-Raphaël;A;Non
83119;93;83;Saint-Tropez;A;Non
83120;93;83;Saint-Zacharie;A;Non
83121;93;83;Salernes;C;Non
83122;93;83;Les Salles-sur-Verdon;C;Non
83123;93;83;Sanary-sur-Mer;A;Non
83124;93;83;Seillans;B1;Oui
83125;93;83;Seillons-Source-d'Argens;B1;Oui
83126;93;83;La Seyne-sur-Mer;A;Non
83127;93;83;Signes;B1;Non
83128;93;83;Sillans-la-Cascade;C;Non
83129;93;83;Six-Fours-les-Plages;A;Non
83130;93;83;Solliès-Pont;A;Non
83131;93;83;Solliès-Toucas;A;Non
83132;93;83;Solliès-Ville;A;Non
83133;93;83;Tanneron;B1;Non
83134;93;83;Taradeau;B1;Non
83135;93;83;Tavernes;C;Non
83136;93;83;Le Thoronet;B2;Non
83137;93;83;Toulon;A;Non
83138;93;83;Tourrettes;B1;Non
83139;93;83;Tourtour;C;Non
83140;93;83;Tourves;B1;Oui
83141;93;83;Trans-en-Provence;B1;Non
83142;93;83;Trigance;C;Non
83143;93;83;Le Val;B1;Non
83144;93;83;La Valette-du-Var;A;Non
83145;93;83;Varages;C;Non
83146;93;83;La Verdière;C;Non
83147;93;83;Vérignon;C;Non
83148;93;83;Vidauban;B1;Non
83149;93;83;Villecroze;C;Non
83150;93;83;Vinon-sur-Verdon;B1;Oui
83151;93;83;Vins-sur-Caramy;C;Non
83152;93;83;Rayol-Canadel-sur-Mer;A;Non
83153;93;83;Saint-Mandrier-sur-Mer;A;Non
83154;93;83;Saint-Antonin-du-Var;C;Non
84001;93;84;Althen-des-Paluds;B1;Non
84002;93;84;Ansouis;C;Non
84003;93;84;Apt;C;Non
84004;93;84;Aubignan;B1;Non
84005;93;84;Aurel;C;Non
84006;93;84;Auribeau;C;Non
84007;93;84;Avignon;B1;Non
84008;93;84;Le Barroux;C;Non
84009;93;84;La Bastide-des-Jourdans;C;Non
84010;93;84;La Bastidonne;B1;Non
84011;93;84;Le Beaucet;B2;Non
84012;93;84;Beaumes-de-Venise;B1;Non
84013;93;84;Beaumettes;C;Non
84014;93;84;Beaumont-de-Pertuis;C;Non
84015;93;84;Beaumont-du-Ventoux;C;Non
84016;93;84;Bédarrides;B1;Non
84017;93;84;Bédoin;B1;Non
84018;93;84;Blauvac;C;Non
84019;93;84;Bollène;C;Non
84020;93;84;Bonnieux;C;Non
84021;93;84;Brantes;C;Non
84022;93;84;Buisson;C;Non
84023;93;84;Buoux;C;Non
84024;93;84;Cabrières-d'Aigues;C;Non
84025;93;84;Cabrières-d'Avignon;C;Non
84026;93;84;Cadenet;B1;Non
84027;93;84;Caderousse;B1;Non
84028;93;84;Cairanne;C;Non
84029;93;84;Camaret-sur-Aigues;B1;Non
84030;93;84;Caromb;B1;Non
84031;93;84;Carpentras;B1;Non
84032;93;84;Caseneuve;C;Non
84033;93;84;Castellet-en-Luberon;C;Non
84034;93;84;Caumont-sur-Durance;B1;Non
84035;93;84;Cavaillon;B1;Non
84036;93;84;Châteauneuf-de-Gadagne;B1;Non
84037;93;84;Châteauneuf-du-Pape;C;Non
84038;93;84;Cheval-Blanc;B1;Non
84039;93;84;Courthézon;B1;Non
84040;93;84;Crestet;C;Non
84041;93;84;Crillon-le-Brave;B2;Non
84042;93;84;Cucuron;C;Non
84043;93;84;Entraigues-sur-la-Sorgue;B1;Non
84044;93;84;Entrechaux;C;Non
84045;93;84;Faucon;C;Non
84046;93;84;Flassan;C;Non
84047;93;84;Gargas;C;Non
84048;93;84;Gignac;C;Non
84049;93;84;Gigondas;C;Non
84050;93;84;Gordes;C;Non
84051;93;84;Goult;C;Non
84052;93;84;Grambois;C;Non
84053;93;84;Grillon;C;Non
84054;93;84;L'Isle-sur-la-Sorgue;B1;Non
84055;93;84;Jonquerettes;B1;Non
84056;93;84;Jonquières;B1;Non
84057;93;84;Joucas;C;Non
84058;93;84;Lacoste;C;Non
84059;93;84;Lafare;C;Non
84060;93;84;Lagarde-d'Apt;C;Non
84061;93;84;Lagarde-Paréol;C;Non
84062;93;84;Lagnes;C;Non
84063;93;84;Lamotte-du-Rhône;C;Non
84064;93;84;Lapalud;C;Non
84065;93;84;Lauris;B1;Oui
84066;93;84;Lioux;C;Non
84067;93;84;Loriol-du-Comtat;B1;Non
84068;93;84;Lourmarin;C;Non
84069;93;84;Malaucène;C;Non
84070;93;84;Malemort-du-Comtat;C;Non
84071;93;84;Maubec;B2;Non
84072;93;84;Mazan;B1;Non
84073;93;84;Ménerbes;C;Non
84074;93;84;Mérindol;C;Non
84075;93;84;Méthamis;C;Non
84076;93;84;Mirabeau;C;Non
84077;93;84;Modène;B1;Non
84078;93;84;Mondragon;C;Non
84079;93;84;Monieux;C;Non
84080;93;84;Monteux;B1;Non
84081;93;84;Morières-lès-Avignon;B1;Non
84082;93;84;Mormoiron;C;Non
84083;93;84;Mornas;C;Non
84084;93;84;La Motte-d'Aigues;C;Non
84085;93;84;Murs;C;Non
84086;93;84;Oppède;C;Non
84087;93;84;Orange;B1;Non
84088;93;84;Pernes-les-Fontaines;B1;Non
84089;93;84;Pertuis;B1;Non
84090;93;84;Peypin-d'Aigues;C;Non
84091;93;84;Piolenc;B1;Non
84092;93;84;Le Pontet;B1;Non
84093;93;84;Puget;C;Non
84094;93;84;Puyméras;C;Non
84095;93;84;Puyvert;C;Non
84096;93;84;Rasteau;C;Non
84097;93;84;Richerenches;C;Non
84098;93;84;Roaix;C;Non
84099;93;84;Robion;B1;Non
84100;93;84;La Roque-Alric;C;Non
84101;93;84;La Roque-sur-Pernes;B2;Non
84102;93;84;Roussillon;C;Non
84103;93;84;Rustrel;C;Non
84104;93;84;Sablet;C;Non
84105;93;84;Saignon;C;Non
84106;93;84;Sainte-Cécile-les-Vignes;C;Non
84107;93;84;Saint-Christol;C;Non
84108;93;84;Saint-Didier;B1;Non
84109;93;84;Saint-Hippolyte-le-Graveyron;B2;Non
84110;93;84;Saint-Léger-du-Ventoux;C;Non
84111;93;84;Saint-Marcellin-lès-Vaison;C;Non
84112;93;84;Saint-Martin-de-Castillon;C;Non
84113;93;84;Saint-Martin-de-la-Brasque;C;Non
84114;93;84;Saint-Pantaléon;C;Non
84115;93;84;Saint-Pierre-de-Vassols;B2;Non
84116;93;84;Saint-Romain-en-Viennois;C;Non
84117;93;84;Saint-Roman-de-Malegarde;C;Non
84118;93;84;Saint-Saturnin-lès-Apt;C;Non
84119;93;84;Saint-Saturnin-lès-Avignon;B1;Non
84120;93;84;Saint-Trinit;C;Non
84121;93;84;Sannes;C;Non
84122;93;84;Sarrians;B1;Non
84123;93;84;Sault;C;Non
84124;93;84;Saumane-de-Vaucluse;B1;Oui
84125;93;84;Savoillan;C;Non
84126;93;84;Séguret;C;Non
84127;93;84;Sérignan-du-Comtat;C;Non
84128;93;84;Sivergues;C;Non
84129;93;84;Sorgues;B1;Non
84130;93;84;Suzette;C;Non
84131;93;84;Taillades;B1;Non
84132;93;84;Le Thor;B1;Non
84133;93;84;La Tour-d'Aigues;B1;Non
84134;93;84;Travaillan;C;Non
84135;93;84;Uchaux;C;Non
84136;93;84;Vacqueyras;B2;Non
84137;93;84;Vaison-la-Romaine;C;Non
84138;93;84;Valréas;C;Non
84139;93;84;Fontaine-de-Vaucluse;B1;Oui
84140;93;84;Vaugines;C;Non
84141;93;84;Vedène;B1;Non
84142;93;84;Velleron;B1;Non
84143;93;84;Venasque;C;Non
84144;93;84;Viens;C;Non
84145;93;84;Villars;C;Non
84146;93;84;Villedieu;C;Non
84147;93;84;Villelaure;B1;Non
84148;93;84;Villes-sur-Auzon;C;Non
84149;93;84;Violès;C;Non
84150;93;84;Visan;C;Non
84151;93;84;Vitrolles-en-Lubéron;C;Non
85001;52;85;L'Aiguillon-la-Presqu'île;B1;Oui
85002;52;85;L'Aiguillon-sur-Vie;C;Non
85003;52;85;Aizenay;C;Non
85004;52;85;Angles;C;Non
85005;52;85;Antigny;C;Non
85006;52;85;Apremont;C;Non
85008;52;85;Aubigny-Les Clouzeaux;C;Non
85009;52;85;Auchay-sur-Vendée;C;Non
85010;52;85;Avrillé;C;Non
85011;52;85;Barbâtre;B1;Non
85012;52;85;La Barre-de-Monts;B1;Oui
85013;52;85;Bazoges-en-Paillers;C;Non
85014;52;85;Bazoges-en-Pareds;C;Non
85015;52;85;Beaufou;C;Non
85016;52;85;Beaulieu-sous-la-Roche;C;Non
85017;52;85;Beaurepaire;C;Non
85018;52;85;Beauvoir-sur-Mer;C;Non
85019;52;85;Bellevigny;C;Non
85020;52;85;Benet;C;Non
85021;52;85;La Bernardière;C;Non
85022;52;85;Le Bernard;C;Non
85023;52;85;Bessay;C;Non
85024;52;85;Bois-de-Céné;C;Non
85025;52;85;La Boissière-de-Montaigu;C;Non
85026;52;85;La Boissière-des-Landes;C;Non
85028;52;85;Bouillé-Courdault;C;Non
85029;52;85;Bouin;C;Non
85031;52;85;Le Boupère;C;Non
85033;52;85;Bourneau;C;Non
85034;52;85;Bournezeau;C;Non
85035;52;85;Bretignolles-sur-Mer;B2;Non
85036;52;85;La Bretonnière-la-Claye;C;Non
85038;52;85;Les Brouzils;C;Non
85039;52;85;La Bruffière;C;Non
85040;52;85;La Caillère-Saint-Hilaire;C;Non
85042;52;85;Chaillé-les-Marais;C;Non
85045;52;85;La Chaize-Giraud;C;Non
85046;52;85;La Chaize-le-Vicomte;C;Non
85047;52;85;Challans;B1;Non
85049;52;85;Champagné-les-Marais;C;Non
85050;52;85;Le Champ-Saint-Père;C;Non
85051;52;85;Chantonnay;C;Non
85054;52;85;La Chapelle-Hermier;C;Non
85055;52;85;La Chapelle-Palluau;C;Non
85056;52;85;La Chapelle-Thémer;C;Non
85058;52;85;Chasnais;C;Non
85059;52;85;La Châtaigneraie;C;Non
85061;52;85;Château-Guibert;C;Non
85062;52;85;Châteauneuf;C;Non
85064;52;85;Chauché;C;Non
85065;52;85;Chavagnes-en-Paillers;C;Non
85066;52;85;Chavagnes-les-Redoux;C;Non
85067;52;85;Cheffois;C;Non
85070;52;85;Coëx;C;Non
85071;52;85;Commequiers;C;Non
85072;52;85;La Copechagnière;C;Non
85073;52;85;Corpe;C;Non
85074;52;85;La Couture;C;Non
85076;52;85;Cugand;C;Non
85077;52;85;Curzon;C;Non
85078;52;85;Damvix;C;Non
85080;52;85;Doix lès Fontaines;C;Non
85081;52;85;Dompierre-sur-Yon;C;Non
85082;52;85;Les Epesses;C;Non
85083;52;85;L'Épine;B1;Non
85084;52;85;Essarts-en-Bocage;C;Non
85086;52;85;Falleron;C;Non
85087;52;85;Faymoreau;C;Non
85088;52;85;Le Fenouiller;B2;Non
85089;52;85;La Ferrière;C;Non
85090;52;85;Sèvremont;C;Non
85092;52;85;Fontenay-le-Comte;C;Non
85093;52;85;Fougeré;C;Non
85094;52;85;Foussais-Payré;C;Non
85095;52;85;Froidfond;C;Non
85096;52;85;La Garnache;C;Non
85097;52;85;La Gaubretière;C;Non
85098;52;85;La Genétouze;C;Non
85099;52;85;Le Girouard;C;Non
85100;52;85;Givrand;C;Non
85101;52;85;Le Givre;C;Non
85102;52;85;Grand'Landes;C;Non
85103;52;85;Grosbreuil;C;Non
85104;52;85;Grues;C;Non
85105;52;85;Le Gué-de-Velluire;C;Non
85106;52;85;La Guérinière;B1;Non
85108;52;85;L'Herbergement;C;Non
85109;52;85;Les Herbiers;B1;Non
85110;52;85;L'Hermenault;C;Non
85111;52;85;L'Île-d'Elle;C;Non
85112;52;85;L'Île-d'Olonne;C;Non
85113;52;85;L'Île-d'Yeu;B1;Non
85114;52;85;Jard-sur-Mer;B1;Oui
85115;52;85;La Jaudonnière;C;Non
85116;52;85;La Jonchère;C;Non
85117;52;85;Lairoux;C;Non
85118;52;85;Landeronde;C;Non
85119;52;85;Les Landes-Genusson;C;Non
85120;52;85;Landevieille;C;Non
85121;52;85;Le Langon;C;Non
85123;52;85;Liez;C;Non
85125;52;85;Loge-Fougereuse;C;Non
85126;52;85;Longèves;C;Non
85127;52;85;Longeville-sur-Mer;B1;Oui
85128;52;85;Luçon;C;Non
85129;52;85;Les Lucs-sur-Boulogne;C;Non
85130;52;85;Maché;C;Non
85131;52;85;Les Magnils-Reigniers;C;Non
85132;52;85;Maillé;C;Non
85133;52;85;Maillezais;C;Non
85134;52;85;Mallièvre;C;Non
85135;52;85;Mareuil-sur-Lay-Dissais;C;Non
85136;52;85;Marillet;C;Non
85137;52;85;Marsais-Sainte-Radégonde;C;Non
85138;52;85;Martinet;C;Non
85139;52;85;Le Mazeau;C;Non
85140;52;85;La Meilleraie-Tillay;C;Non
85141;52;85;Menomblet;C;Non
85142;52;85;La Merlatière;C;Non
85143;52;85;Mervent;C;Non
85144;52;85;Mesnard-la-Barotière;C;Non
85145;52;85;Monsireigne;C;Non
85146;52;85;Montaigu-Vendée;B1;Non
85147;52;85;Montournais;C;Non
85148;52;85;Montreuil;C;Non
85149;52;85;Moreilles;C;Non
85151;52;85;Mortagne-sur-Sèvre;C;Non
85152;52;85;Les Achards;C;Non
85153;52;85;Mouchamps;C;Non
85154;52;85;Mouilleron-Saint-Germain;C;Non
85155;52;85;Mouilleron-le-Captif;C;Non
85156;52;85;Moutiers-les-Mauxfaits;C;Non
85157;52;85;Moutiers-sur-le-Lay;C;Non
85158;52;85;Mouzeuil-Saint-Martin;C;Non
85159;52;85;Nalliers;C;Non
85160;52;85;Nesmy;C;Non
85161;52;85;Nieul-le-Dolent;C;Non
85162;52;85;Rives-d'Autise;C;Non
85163;52;85;Noirmoutier-en-l'Île;B1;Non
85164;52;85;Notre-Dame-de-Monts;B1;Oui
85165;52;85;L'Oie;C;Non
85167;52;85;L'Orbrie;C;Non
85169;52;85;Palluau;C;Non
85171;52;85;Péault;C;Non
85172;52;85;Le Perrier;B2;Non
85174;52;85;Petosse;C;Non
85175;52;85;Les Pineaux;C;Non
85176;52;85;Pissotte;C;Non
85177;52;85;Les Velluire-sur-Vendée;C;Non
85178;52;85;Le Poiré-sur-Vie;C;Non
85179;52;85;Poiroux;C;Non
85181;52;85;Pouillé;C;Non
85182;52;85;Pouzauges;C;Non
85184;52;85;Puy-de-Serre;C;Non
85185;52;85;Puyravault;C;Non
85186;52;85;La Rabatelière;C;Non
85187;52;85;Réaumur;C;Non
85188;52;85;La Réorthe;C;Non
85189;52;85;Notre-Dame-de-Riez;B2;Non
85190;52;85;Rocheservière;C;Non
85191;52;85;La Roche-sur-Yon;B1;Oui
85192;52;85;Rochetrejoux;C;Non
85193;52;85;Rosnay;C;Non
85194;52;85;Les Sables-d'Olonne;B1;Non
85196;52;85;Saint-André-Goule-d'Oie;C;Non
85197;52;85;Montréverd;C;Non
85198;52;85;Saint-Aubin-des-Ormeaux;C;Non
85199;52;85;Saint-Aubin-la-Plaine;C;Non
85200;52;85;Saint-Avaugourd-des-Landes;C;Non
85201;52;85;Saint-Benoist-sur-Mer;C;Non
85202;52;85;Sainte-Cécile;C;Non
85204;52;85;Saint-Christophe-du-Ligneron;C;Non
85205;52;85;Saint-Cyr-des-Gâts;C;Non
85206;52;85;Saint-Cyr-en-Talmondais;C;Non
85207;52;85;Saint-Denis-du-Payré;C;Non
85208;52;85;Saint-Denis-la-Chevasse;C;Non
85209;52;85;Saint-Étienne-de-Brillouet;C;Non
85210;52;85;Saint-Étienne-du-Bois;C;Non
