PSDC99;Pop_mun_2006;Zone;REG;POL99;TU99;TAU99
169;163;3;22;2;0;5
200;211;3;22;4;0;0
141;161;3;22;4;0;0
461;465;3;22;2;0;6
228;259;3;22;3;0;0
1120;1108;3;22;1;3;3
319;312;3;22;4;0;0
163;165;3;22;4;0;0
416;411;3;22;4;0;0
158;135;3;22;4;0;0
745;841;3;22;2;0;7
339;444;3;22;2;0;8
66;69;3;22;2;0;5
1444;1501;3;22;4;0;0
1769;1701;3;22;4;1;0
273;290;3;22;2;0;6
82;83;3;22;3;0;0
49;50;3;22;3;0;0
126;128;3;22;3;0;0
849;859;3;22;4;0;0
210;252;3;22;4;0;0
69;70;3;22;4;0;0
52;46;3;22;2;0;5
118;110;3;22;4;0;0
243;243;3;22;3;0;0
149;161;3;22;4;0;0
295;344;3;22;2;0;5
39;58;3;22;4;0;0
201;229;3;22;2;0;5
158;165;3;22;3;0;0
137;135;3;22;4;0;0
219;226;3;22;4;0;0
1067;1011;3;22;2;0;6
140;143;3;22;2;0;10
112;149;3;22;4;0;0
753;757;3;22;2;0;10
66;80;3;22;4;0;0
646;691;3;22;2;0;6
260;271;3;22;2;0;3
379;392;3;22;2;0;5
136;136;3;22;2;0;8
1711;1742;3;22;3;1;0
98;85;3;22;4;0;0
179;161;3;22;4;0;0
77;79;3;22;3;0;0
88;86;3;22;2;0;6
518;509;3;22;4;0;0
27;18;3;22;3;0;0
601;619;3;22;2;0;6
109;127;3;22;4;0;0
444;599;3;22;2;0;8
276;302;3;22;2;0;7
324;336;3;22;2;0;7
179;179;3;22;4;0;0
504;533;3;22;4;0;0
714;718;3;22;4;0;0
775;769;3;22;4;0;0
343;356;3;22;3;0;0
344;365;3;22;2;0;5
47;49;3;22;2;0;10
105;113;3;22;4;0;0
293;311;3;22;4;0;0
135;143;3;22;4;0;0
391;378;3;22;2;0;8
102;94;3;22;2;0;8
234;234;3;22;3;0;0
299;291;3;22;4;0;0
335;414;3;22;3;0;0
68;52;3;22;4;0;0
52;64;3;22;4;0;0
77;84;3;22;4;0;0
178;175;3;22;2;0;7
247;220;3;22;2;0;7
372;339;3;22;2;0;7
230;239;3;22;3;0;0
369;348;3;22;2;0;7
176;172;3;22;3;0;0
133;131;3;22;4;0;0
208;169;3;22;4;0;0
740;757;3;22;4;1;0
335;368;3;22;3;0;0
213;231;3;22;3;0;0
41;59;3;22;3;0;0
74;82;3;22;4;0;0
2096;2059;3;22;3;1;0
295;310;3;22;2;0;4
392;395;3;22;4;0;0
92;80;3;22;3;0;0
116;98;3;22;4;0;0
419;478;3;22;3;2;0
63;77;3;22;4;0;0
111;118;3;22;4;0;0
329;391;3;22;2;0;8
241;233;3;22;4;0;0
262;251;3;22;2;0;7
425;381;3;22;2;0;7
51;45;3;22;4;0;0
177;190;3;22;2;0;5
292;311;3;22;4;0;0
261;236;3;22;2;0;6
100;112;3;22;3;0;0
258;282;3;22;4;0;0
1079;1039;3;22;4;0;0
234;227;3;22;2;0;6
951;937;3;22;4;0;0
106;108;3;22;3;0;0
146;155;3;22;4;0;0
273;315;3;22;3;0;0
238;234;3;22;3;0;0
347;419;3;22;4;0;0
59;54;3;22;4;0;0
124;132;3;22;3;0;0
1861;1827;3;22;4;0;0
203;251;3;22;2;0;4
63;72;3;22;4;0;0
141;145;3;22;2;0;10
2340;2349;3;22;3;1;0
320;306;3;22;4;0;0
113;120;3;22;3;0;0
119;118;3;22;4;0;0
3656;3520;3;22;4;1;0
93;104;3;22;3;0;0
364;390;3;22;3;0;0
356;360;3;22;3;0;0
60;58;3;22;4;0;0
62;59;3;22;4;0;0
85;89;3;22;4;0;0
59066;56792;3;22;1;5;7
203;227;3;22;3;0;0
651;642;3;22;2;0;7
57;61;3;22;3;0;0
66;76;3;22;3;0;0
376;379;3;22;2;0;5
106;110;3;22;2;0;6
246;260;3;22;4;0;0
661;676;3;22;3;2;0
704;641;3;22;2;0;7
1142;1072;3;22;4;0;0
209;237;3;22;3;0;0
190;201;3;22;4;0;0
501;532;3;22;2;0;6
202;204;3;22;4;0;0
217;228;3;22;2;0;7
420;394;3;22;4;0;0
715;784;3;22;2;0;7
293;298;3;22;2;0;6
143;155;3;22;4;0;0
237;278;3;22;4;0;0
341;319;3;22;2;0;6
43;38;3;22;3;0;0
240;256;3;22;3;0;0
627;651;3;22;2;0;7
138;142;3;22;3;0;0
2158;2131;3;22;1;3;3
2113;2242;3;22;4;1;0
502;495;3;22;2;0;7
29453;28442;3;22;1;4;6
106;101;3;22;4;0;0
54;55;3;22;3;0;0
122;134;3;22;4;0;0
157;139;3;22;4;0;0
236;229;3;22;4;0;0
286;277;3;22;4;0;0
73;70;3;22;3;0;0
282;303;3;22;3;0;0
152;161;3;22;4;0;0
83;97;3;22;4;0;0
270;292;3;22;3;0;0
287;276;3;22;3;0;0
24;14;3;22;4;0;0
168;166;3;22;2;0;6
590;544;3;22;4;0;0
15069;14600;3;22;1;4;3
328;312;3;22;2;0;6
284;260;3;22;4;0;0
570;586;3;22;4;1;0
128;119;3;22;4;0;0
149;164;3;22;4;0;0
73;80;3;22;2;0;4
115;126;3;22;2;0;5
643;614;3;22;3;0;0
95;84;3;22;4;0;0
892;938;3;22;4;0;0
213;230;3;22;4;0;0
621;583;3;22;3;0;0
115;136;3;22;2;0;5
268;243;3;22;3;0;0
350;359;3;22;4;0;0
166;156;3;22;3;0;0
557;570;3;22;2;0;5
594;596;3;22;2;0;7
605;627;3;22;4;0;0
2081;2095;3;22;3;1;0
342;300;3;22;4;0;0
145;142;3;22;4;0;0
109;197;3;22;2;0;8
126;159;3;22;3;0;0
153;195;3;22;2;0;6
50;61;3;22;3;0;0
196;219;3;22;2;0;5
178;250;3;22;3;0;0
355;330;3;22;2;0;6
378;436;3;22;3;0;0
902;967;3;22;4;0;0
827;789;3;22;1;4;6
96;108;3;22;3;0;0
131;142;3;22;2;0;7
51;51;3;22;4;0;0
127;110;3;22;2;0;7
856;902;3;22;2;0;7
476;504;3;22;4;0;0
123;131;3;22;3;0;0
98;113;3;22;3;0;0
265;233;3;22;4;0;0
1462;1392;3;22;2;1;6
424;446;3;22;2;0;4
230;231;3;22;2;0;7
137;132;3;22;4;0;0
176;195;3;22;4;0;0
1069;1044;3;22;2;0;7
135;127;3;22;3;0;0
253;267;3;22;2;0;5
431;449;3;22;3;0;0
2653;2685;3;22;4;1;0
194;187;3;22;2;0;5
252;240;3;22;2;0;5
127;134;3;22;2;0;10
129;124;3;22;2;0;6
124;151;3;22;2;0;8
1791;1708;3;22;4;1;0
86;93;3;22;3;0;0
151;172;3;22;4;0;0
962;955;3;22;2;0;10
386;417;3;22;3;0;0
212;280;3;22;2;0;4
265;276;3;22;4;0;0
205;198;3;22;4;0;0
136;121;3;22;2;0;8
210;210;3;22;2;0;6
2312;2401;3;22;1;4;6
231;275;3;22;4;0;0
602;591;3;22;2;0;3
311;313;3;22;2;0;7
70;91;3;22;3;0;0
9839;10128;3;22;4;2;0
108;116;3;22;4;0;0
188;205;3;22;3;0;0
236;260;3;22;3;0;0
182;176;3;22;4;0;0
437;456;3;22;4;0;0
420;449;3;22;3;0;0
58;58;3;22;3;0;0
842;1017;3;22;3;2;0
144;132;3;22;4;0;0
1843;1952;3;22;1;3;3
702;759;3;22;2;0;5
385;394;3;22;3;0;0
78;73;3;22;4;0;0
377;378;3;22;2;0;5
368;389;3;22;4;0;0
284;276;3;22;4;0;0
102;95;3;22;2;0;6
24;30;3;22;2;0;6
1026;995;3;22;4;0;0
369;365;3;22;4;0;0
200;222;3;22;4;0;0
477;496;3;22;4;0;0
142;148;3;22;4;0;0
2428;2530;3;83;1;5;6
357;371;3;83;2;0;6
1165;1116;3;83;4;0;0
267;280;3;83;4;0;0
350;344;3;83;2;0;6
710;691;3;83;4;0;0
307;330;3;83;2;0;6
332;362;3;83;2;0;6
103;118;3;83;2;0;6
451;446;3;83;2;0;6
319;363;3;83;2;0;6
307;317;3;83;4;0;0
3966;3843;3;83;1;4;6
179;170;3;83;4;0;0
280;255;3;83;2;0;6
107;120;3;83;4;0;0
222;218;3;83;4;0;0
606;663;3;83;4;0;0
1560;1600;3;83;4;0;0
270;286;3;83;4;0;0
202;225;3;83;4;0;0
1003;1025;3;83;4;0;0
8448;8418;3;83;1;5;6
273;270;3;83;4;0;0
1378;1405;3;83;2;0;6
775;792;3;83;2;0;6
953;966;3;83;4;0;0
346;363;3;83;4;0;0
929;852;3;83;2;1;6
663;698;3;83;3;0;0
287;294;3;83;4;0;0
205;204;3;83;4;0;0
147;163;3;83;2;0;6
512;546;3;83;4;0;0
222;212;3;83;4;0;0
2564;2617;3;83;4;0;0
257;276;3;83;4;0;0
508;511;3;83;4;0;0
376;390;3;83;2;0;6
962;1035;3;83;2;0;6
352;340;3;83;4;0;0
553;549;3;83;4;0;0
1068;1149;3;83;4;0;0
1223;1291;3;83;2;0;6
852;880;3;83;2;0;6
1180;1089;3;83;4;0;0
407;413;3;83;4;0;0
1568;1407;3;83;4;0;0
353;366;3;83;4;0;0
192;190;3;83;4;0;0
308;312;3;83;2;0;6
941;1049;3;83;2;0;6
1040;1056;3;83;4;0;0
216;219;3;83;2;0;6
954;959;3;83;2;0;6
348;381;3;83;2;0;6
216;226;3;83;2;0;6
221;207;3;83;4;0;0
317;335;3;83;4;0;0
609;710;3;83;2;1;6
293;333;3;83;3;0;0
330;374;3;83;4;0;0
923;898;3;83;4;3;0
172;168;3;83;4;0;0
515;517;3;83;4;0;0
373;426;3;83;4;0;0
137;141;3;83;4;0;0
132;134;3;83;4;0;0
277;308;3;83;4;0;0
159;143;3;83;4;0;0
248;275;3;83;4;0;0
387;434;3;83;2;0;6
561;636;3;83;2;0;6
716;701;3;83;4;0;0
142;158;3;83;4;0;0
218;208;3;83;2;0;6
119;132;3;83;4;0;0
238;239;3;83;4;0;0
313;317;3;83;4;0;0
547;616;3;83;2;0;6
312;311;3;83;4;0;0
7204;6857;3;83;4;2;0
559;593;3;83;4;0;0
2407;2209;3;83;4;1;0
594;689;3;83;2;0;6
308;307;3;83;4;0;0
645;576;3;83;4;0;0
310;303;3;83;2;0;6
109;121;3;83;4;0;0
294;295;3;83;4;0;0
442;459;3;83;4;0;0
670;661;3;83;4;0;0
959;981;3;83;1;5;6
2960;3152;3;83;1;5;6
13385;13414;3;83;1;5;6
89;99;3;83;4;0;0
351;342;3;83;4;0;0
4646;4488;3;83;1;5;6
414;415;3;83;4;0;0
1553;1498;3;83;4;0;0
8812;8996;3;83;1;5;6
3477;3307;3;83;4;1;0
1168;1102;3;83;4;0;0
1164;1221;3;83;4;0;0
385;339;3;83;4;0;0
1109;1197;3;83;2;0;6
1230;1261;3;83;4;0;0
380;376;3;83;4;0;0
657;715;3;83;4;0;0
739;792;3;83;2;0;6
1033;1005;3;83;2;0;6
605;650;3;83;4;0;0
561;561;3;83;4;0;0
285;270;3;83;2;0;6
311;360;3;83;4;0;0
188;203;3;83;4;0;0
451;453;3;83;4;0;0
5838;5881;3;83;4;2;0
387;406;3;83;4;0;0
734;721;3;83;4;0;0
559;511;3;83;2;0;6
233;222;3;83;4;0;0
227;241;3;83;2;0;6
216;216;3;83;2;0;6
159;153;3;83;4;0;0
1055;1079;3;83;1;5;6
709;679;3;83;4;0;0
2377;2450;3;83;2;0;6
359;319;3;83;4;0;0
321;289;3;83;4;0;0
485;493;3;83;4;0;0
694;652;3;83;4;0;0
450;504;3;83;4;0;0
173;189;3;83;4;0;0
308;361;3;83;4;0;0
136;140;3;83;2;0;6
218;233;3;83;4;0;0
3332;3217;3;83;4;1;0
405;370;3;83;4;0;0
1158;1194;3;83;1;5;6
173;155;3;83;4;0;0
296;255;3;83;4;0;0
144;139;3;83;4;0;0
282;258;3;83;4;0;0
566;622;3;83;2;0;6
157;170;3;83;4;0;0
191;161;3;83;4;0;0
326;299;3;83;4;0;0
424;451;3;83;4;0;0
245;231;3;83;4;0;0
186;184;3;83;4;0;0
283;290;3;83;4;0;0
293;356;3;83;4;0;0
291;279;3;83;4;0;0
2092;2128;3;83;4;0;0
1428;1581;3;83;2;0;6
694;741;3;83;2;0;6
322;373;3;83;4;0;0
814;846;3;83;4;2;0
303;354;3;83;2;0;6
912;902;3;83;4;0;0
204;191;3;83;2;0;6
659;746;3;83;2;0;6
260;275;3;83;4;0;0
1598;1477;3;83;4;0;0
278;268;3;83;4;0;0
267;284;3;83;2;0;6
759;771;3;83;4;0;0
280;249;3;83;4;0;0
169;160;3;83;4;0;0
293;291;3;83;4;0;0
127;132;3;83;4;0;0
1159;1172;3;83;4;3;0
709;781;3;83;2;0;6
266;268;3;83;4;0;0
461;529;3;83;4;0;0
340;291;3;83;4;0;0
320;308;3;83;4;0;0
356;308;3;83;4;0;0
552;593;3;83;2;0;6
427;410;3;83;4;0;0
271;226;3;83;4;0;0
502;509;3;83;4;0;0
509;537;3;83;2;0;6
41362;39889;3;83;1;5;6
1663;1572;3;83;4;0;0
605;635;3;83;4;0;0
236;250;3;83;4;0;0
685;726;3;83;4;0;0
21892;20599;3;83;1;4;6
311;280;3;83;4;0;0
135;124;3;83;4;0;0
145;177;3;83;4;0;0
109;114;3;83;4;0;0
2708;2726;3;83;2;1;6
228;236;3;83;4;0;0
1303;1343;3;83;2;0;6
166;173;3;83;4;0;0
1496;1640;3;83;1;4;6
303;327;3;83;4;0;0
820;721;3;83;4;0;0
417;428;3;83;4;0;0
538;608;3;83;4;0;0
404;432;3;83;4;0;0
215;191;3;83;4;0;0
534;514;3;83;4;0;0
381;368;3;83;4;0;0
129;113;3;83;4;0;0
411;420;3;83;4;0;0
1995;2149;3;83;1;5;6
1063;1060;3;83;1;5;6
272;268;3;83;2;0;6
373;362;3;83;4;0;0
566;537;3;83;4;0;0
177;187;3;83;4;0;0
685;729;3;83;2;0;6
278;294;3;83;4;0;0
221;198;3;83;4;0;0
656;646;3;83;4;0;0
783;760;3;83;4;0;0
92;91;3;83;4;0;0
481;433;3;83;2;0;6
330;349;3;83;4;0;0
455;467;3;83;4;0;0
284;272;3;83;4;0;0
360;375;3;83;2;0;6
69;59;3;83;4;0;0
617;645;3;83;2;0;6
431;456;3;83;2;0;6
218;216;3;83;4;0;0
252;316;3;83;2;0;6
347;356;3;83;2;0;6
465;445;3;83;4;0;0
1029;1001;3;83;4;0;0
3686;3676;3;83;2;1;6
412;433;3;83;4;0;0
567;538;3;83;4;0;0
312;291;3;83;4;0;0
652;612;3;83;4;0;0
328;357;3;83;4;0;0
585;594;3;83;4;1;0
157;138;3;83;4;0;0
138;143;3;83;4;0;0
142;141;3;83;4;0;0
518;594;3;83;2;0;6
940;920;3;83;2;0;6
160;176;3;83;4;0;0
197;192;3;83;4;0;0
362;367;3;83;4;0;0
443;417;3;83;4;0;0
449;516;3;83;2;0;6
426;421;3;83;4;0;0
5266;5046;3;83;4;2;0
121;132;3;83;4;0;0
231;255;3;83;4;0;0
809;806;3;83;4;1;0
1455;1550;3;83;2;1;6
330;337;3;83;4;0;0
225;222;3;83;4;0;0
188;198;3;83;2;0;6
1957;2010;3;83;1;5;6
200;199;3;83;4;0;0
2840;2745;3;83;1;5;6
766;806;3;83;4;0;0
277;282;3;83;4;0;0
608;653;3;83;4;0;0
330;335;3;83;4;0;0
99;94;3;83;4;0;0
149;156;3;83;4;0;0
689;711;3;83;1;5;6
263;259;3;83;4;0;0
418;462;3;83;2;0;6
307;280;3;83;4;0;0
1952;1958;3;83;2;0;6
104;103;3;83;4;0;0
249;254;3;83;4;0;0
210;225;3;83;4;0;0
472;511;3;83;2;0;6
228;220;3;83;4;0;0
413;393;3;83;4;0;0
411;397;3;83;4;0;0
925;959;3;83;4;0;0
306;314;3;83;4;0;0
147;169;3;83;4;0;0
1080;1114;3;83;2;0;6
369;390;3;83;4;0;0
475;455;3;83;4;0;0
514;539;3;83;4;0;0
1366;1564;3;83;2;0;6
395;379;3;83;4;0;0
928;931;3;83;4;0;0
298;288;3;83;4;0;0
146;149;3;83;4;0;0
57;69;3;83;4;0;0
441;407;3;83;4;0;0
1712;1728;3;83;4;0;0
4072;3855;3;83;4;1;0
254;257;3;83;4;0;0
564;536;3;83;4;0;0
966;954;3;83;2;0;6
46;42;3;83;4;0;0
242;237;3;83;4;0;0
1968;2124;3;83;2;1;6
584;557;3;83;2;0;6
1585;1751;3;83;1;5;6
283;253;3;83;4;0;0
193;162;3;83;4;0;0
578;550;3;83;4;0;0
26528;26108;3;83;1;5;6
300;314;3;83;4;0;0
268;255;3;83;4;0;0
267;267;3;83;4;0;0
1021;1220;3;83;2;0;6
1306;1341;3;83;4;0;0
939;952;3;83;2;0;6
296;272;3;83;4;0;0
130;121;3;83;4;0;0
458;460;3;83;4;0;0
781;756;3;83;4;0;0
12696;12488;3;83;1;4;6
1038;1174;3;93;2;0;3
379;488;3;93;4;0;0
81;120;3;93;4;0;0
637;672;3;93;4;0;0
67;71;3;93;4;0;0
988;1015;3;93;4;0;0
7;8;3;93;2;0;3
62;92;3;93;4;0;0
428;559;3;93;4;0;0
33;39;3;93;4;0;0
87;82;3;93;4;0;0
878;1058;3;93;4;0;0
2819;2818;3;93;4;1;0
114;144;3;93;4;0;0
121;148;3;93;2;0;3
433;509;3;93;4;0;0
198;257;3;93;4;0;0
152;152;3;93;2;0;3
278;338;3;93;4;0;0
142;143;3;93;4;0;0
132;167;3;93;4;0;0
114;119;3;93;2;0;3
59;58;3;93;4;0;0
395;475;3;93;4;0;0
118;128;3;93;4;0;0
325;342;3;93;4;0;0
765;844;3;93;4;1;0
218;249;3;93;4;0;0
966;991;3;93;2;0;3
76;70;3;93;4;0;0
1508;1630;3;93;4;0;0
52;55;3;93;4;0;0
202;232;3;93;4;0;0
106;111;3;93;4;0;0
48;61;3;93;4;0;0
1036;1185;3;93;4;0;0
674;711;3;93;2;0;3
693;774;3;93;1;3;3
4970;5126;3;93;4;2;0
28;29;3;93;4;0;0
68;75;3;93;4;0;0
348;505;3;93;4;0;0
96;97;3;93;2;0;3
129;145;3;93;2;0;3
131;154;3;93;4;0;0
249;227;3;93;4;0;0
154;172;3;93;4;0;0
378;384;3;93;4;0;0
166;148;3;93;4;0;0
791;920;3;93;2;0;4
551;585;3;93;4;0;0
292;333;3;93;4;0;0
57;52;3;93;4;0;0
796;786;3;93;4;0;0
94;125;3;93;4;0;0
16064;17868;3;93;1;3;3
86;72;3;93;2;0;3
504;439;3;93;4;0;0
85;111;3;93;2;0;3
312;379;3;93;4;0;0
742;878;3;93;4;0;0
163;159;3;93;4;0;0
1166;1235;3;93;4;0;0
312;413;3;93;4;0;0
337;383;3;93;2;0;3
35;49;3;93;4;0;0
208;296;3;93;4;0;0
116;131;3;93;4;0;0
4302;4654;3;93;4;2;0
168;212;3;93;4;0;0
91;105;3;93;4;0;0
56;88;3;93;4;0;0
41;55;3;93;4;0;0
1921;2455;3;93;4;0;0
78;88;3;93;4;0;0
896;1013;3;93;4;0;0
335;380;3;93;2;0;3
70;71;3;93;4;0;0
83;75;3;93;4;0;0
124;116;3;93;4;0;0
203;231;3;93;4;0;0
289;345;3;93;4;0;0
347;387;3;93;4;0;0
8;2;3;93;2;0;3
1628;1863;3;93;4;0;0
136;201;3;93;4;0;0
994;1036;3;93;2;0;3
1169;1329;3;93;4;2;0
19603;21162;3;93;1;4;4
402;468;3;93;2;0;3
87;97;3;93;4;0;0
2925;3352;3;93;4;0;0
114;109;3;93;4;0;0
44;71;3;93;4;0;0
536;633;3;93;2;0;3
394;429;3;93;2;0;3
849;966;3;93;4;0;0
321;399;3;93;4;0;0
399;454;3;93;4;0;0
385;389;3;93;4;2;0
166;193;3;93;3;0;0
60;52;3;93;4;0;0
132;133;3;93;4;0;0
92;107;3;93;4;0;0
178;187;3;93;4;0;0
484;504;3;93;4;0;0
625;696;3;93;4;0;0
249;311;3;93;4;0;0
42;48;3;93;4;0;0
199;229;3;93;4;0;0
337;362;3;93;4;0;0
99;116;3;93;4;0;0
278;325;3;93;4;0;0
56;60;3;93;4;0;0
4114;4867;3;93;4;1;0
297;312;3;93;4;0;0
1049;1179;3;93;4;0;0
136;211;3;93;4;0;0
2217;2438;3;93;4;0;0
123;133;3;93;2;0;5
404;521;3;93;4;0;0
3280;3540;3;93;1;4;4
45;65;3;93;4;0;0
145;167;3;93;2;0;3
237;252;3;93;4;0;0
551;660;3;93;4;0;0
350;420;3;93;4;0;0
68;80;3;93;4;0;0
1322;1476;3;93;4;0;0
284;320;3;93;4;0;0
200;240;3;93;4;0;0
463;527;3;93;4;0;0
84;89;3;93;4;0;0
1667;1702;3;93;4;0;0
257;309;3;93;2;0;3
92;104;3;93;4;0;0
53;54;3;93;4;0;0
85;135;3;93;4;0;0
631;714;3;93;4;0;0
818;912;3;93;4;0;0
112;122;3;93;4;0;0
72;76;3;93;4;0;0
102;149;3;93;4;0;0
27;32;3;93;4;0;0
873;1149;3;93;4;0;0
90;107;3;93;4;0;0
36;54;3;93;4;0;0
38;50;3;93;2;0;3
124;149;3;93;4;0;0
108;134;3;93;4;0;0
151;155;3;93;4;0;0
74;92;3;93;4;0;0
32;43;3;93;4;0;0
661;797;3;93;3;0;0
403;458;3;93;4;0;0
104;100;3;93;3;0;0
22;19;3;93;4;0;0
904;1065;3;93;4;0;0
190;220;3;93;4;0;0
73;103;3;93;4;0;0
641;675;3;93;4;1;0
3055;3230;3;93;1;4;4
203;249;3;93;4;0;0
192;186;3;93;4;0;0
399;491;3;93;4;0;0
83;101;3;93;4;0;0
65;89;3;93;4;0;0
404;424;3;93;4;0;0
145;176;3;93;4;0;0
1440;1426;3;93;4;0;0
319;393;3;93;4;0;0
75;82;3;93;4;0;0
532;569;3;93;4;0;0
6964;7251;3;93;4;2;0
95;107;3;93;4;0;0
138;177;3;93;4;0;0
131;138;3;93;4;0;0
144;195;3;93;4;0;0
646;701;3;93;4;0;0
151;200;3;93;4;0;0
174;216;3;93;4;0;0
344;384;3;93;4;0;0
297;404;3;93;4;0;0
85;107;3;93;4;0;0
614;622;3;93;4;0;0
257;292;3;93;4;0;0
27;34;3;93;4;0;0
214;232;3;93;4;0;0
2334;2631;3;93;4;0;0
231;239;3;93;4;0;0
197;283;3;93;4;0;0
197;188;3;93;4;0;0
48;63;3;93;4;0;0
108;121;3;93;4;0;0
104;131;3;93;4;0;0
209;228;3;93;4;0;0
111;147;3;93;4;0;0
2964;3413;3;93;2;0;4
1514;1623;3;93;4;2;0
2690;2859;3;93;2;1;4
354;382;3;93;4;0;0
212;259;3;93;4;0;0
441;412;3;93;4;0;0
619;784;3;93;4;0;0
158;166;3;93;4;0;0
2289;2302;3;93;4;0;0
355;348;3;93;4;0;0
238;294;3;93;4;0;0
121;131;3;93;4;0;0
762;722;3;93;4;0;0
330;350;3;93;2;0;5
461;517;3;93;4;2;0
104;123;3;93;4;0;0
232;218;3;93;4;0;0
136;183;3;93;4;0;0
1687;1976;3;93;2;0;5
246;247;3;93;2;0;5
140;156;3;93;4;0;0
260;292;3;93;4;0;0
134;154;3;93;4;0;0
124;137;3;93;4;0;0
10737;11542;3;93;1;3;2
73;67;3;93;4;0;0
100;156;3;93;4;0;0
276;294;3;93;4;0;0
129;131;3;93;2;0;2
126;116;3;93;4;0;0
610;726;3;93;4;0;0
142;166;3;93;4;0;0
113;122;3;93;4;0;0
34;44;3;93;4;0;0
259;292;3;93;4;0;0
14;27;3;93;2;0;5
927;1076;3;93;4;0;0
408;434;3;93;2;0;5
321;309;3;93;4;0;0
334;377;3;93;4;0;0
1882;2353;3;93;4;0;0
54;53;3;93;4;0;0
140;142;3;93;4;0;0
103;124;3;93;4;0;0
744;883;3;93;4;0;0
6152;6230;3;93;4;2;0
85;123;3;93;4;0;0
154;171;3;93;4;0;0
27;34;3;93;4;0;0
587;651;3;93;4;0;0
31;34;3;93;4;0;0
697;738;3;93;4;0;0
237;256;3;93;4;0;0
413;424;3;93;4;0;0
231;301;3;93;4;0;0
218;263;3;93;4;0;0
138;170;3;93;2;0;5
169;183;3;93;4;0;0
456;503;3;93;2;0;5
154;148;3;93;4;0;0
36262;37332;3;93;1;4;5
179;166;3;93;4;0;0
511;487;3;93;4;0;0
129;122;3;93;4;0;0
2211;2247;3;93;4;0;0
10;10;3;93;4;0;0
24;23;3;93;4;0;0
379;411;3;93;2;0;5
268;295;3;93;4;0;0
3296;3484;3;93;4;1;0
198;253;3;93;4;0;0
212;217;3;93;4;0;0
274;344;3;93;4;0;0
109;153;3;93;2;0;5
305;387;3;93;2;0;5
78;82;3;93;4;0;0
322;325;3;93;4;0;0
265;310;3;93;4;0;0
1009;1062;3;93;4;0;0
64;53;3;93;4;0;0
48;43;3;93;4;0;0
87;130;3;93;4;0;0
380;403;3;93;2;0;5
497;471;3;93;4;0;0
79;95;3;93;4;0;0
423;499;3;93;4;0;0
84;88;3;93;4;0;0
39;48;3;93;4;0;0
177;175;3;93;4;0;0
53;48;3;93;4;0;0
570;691;3;93;2;0;5
290;321;3;93;4;0;0
8;12;3;93;4;0;0
222;237;3;93;4;0;0
810;725;3;93;4;0;0
256;318;3;93;4;0;0
446;512;3;93;4;0;0
65;87;3;93;4;0;0
391;520;3;93;2;0;5
404;439;3;93;4;0;0
63;88;3;93;4;0;0
690;751;3;93;4;0;0
230;285;3;93;4;0;0
232;276;3;93;4;0;0
462;464;3;93;2;0;2
115;123;3;93;4;0;0
354;478;3;93;1;3;2
267;285;3;93;4;0;0
155;204;3;93;4;0;0
67;76;3;93;2;0;5
279;345;3;93;2;0;5
194;226;3;93;4;0;0
398;422;3;93;2;0;5
161;178;3;93;4;0;0
114;107;3;93;4;0;0
677;755;3;93;4;0;0
622;643;3;93;4;0;0
78;91;3;93;4;0;0
128;144;3;93;2;0;5
678;788;3;93;4;0;0
953;1222;3;93;2;0;5
375;375;3;93;2;0;5
493;521;3;93;4;0;0
176;171;3;93;4;0;0
495;656;3;93;4;0;0
139;147;3;93;4;0;0
106;108;3;93;4;0;0
67;67;3;93;4;0;0
1466;1645;3;93;4;0;0
1569;1706;3;93;1;3;2
229;266;3;93;4;0;0
50;52;3;93;4;0;0
541;583;3;93;4;0;0
141;135;3;93;4;0;0
538;587;3;93;4;0;0
215;276;3;93;4;0;0
143;138;3;93;4;0;0
438;438;3;93;4;0;0
49;55;3;93;4;0;0
152;163;3;93;4;0;0
781;909;3;93;4;0;0
108;123;3;93;4;0;0
275;296;3;93;4;0;0
421;501;3;93;4;0;0
228;316;3;93;4;0;0
48;42;3;93;4;0;0
936;1108;3;93;2;0;2
150;135;3;93;4;0;0
301;328;3;93;4;0;0
150;166;3;93;4;0;0
24;24;3;93;4;0;0
392;431;3;93;4;0;0
267;286;3;93;4;0;0
79;81;3;93;4;0;0
69;75;3;93;4;0;0
83;77;3;93;4;0;0
976;891;3;93;1;3;2
905;1190;3;93;4;0;0
87;121;3;93;4;0;0
815;1061;3;93;4;0;0
208;244;3;93;4;0;0
1204;1309;3;93;4;0;0
74;67;3;93;4;0;0
583;653;3;93;2;0;5
54;38;3;93;4;0;0
1298;1837;3;93;4;0;0
156;174;3;93;4;0;0
275;314;3;93;4;0;0
376;400;3;93;4;0;0
450;472;3;93;2;0;2
637;707;3;93;4;0;0
192;205;3;93;2;0;5
637;597;3;93;4;0;0
456;498;3;93;4;0;0
3093;3164;3;93;4;1;0
390;453;3;93;4;0;0
219;271;3;93;4;0;0
62;52;3;93;4;0;0
1410;1459;3;93;1;3;2
139;196;3;93;4;0;0
106;94;3;93;2;0;9
41;26;3;93;2;0;9
341;504;3;93;4;0;0
72412;75820;2;93;1;7;9
145;153;3;93;4;0;0
1853;2072;2;93;1;7;9
2612;2710;2;93;1;7;9
44;53;3;93;4;0;0
114;103;3;93;2;0;9
2543;2726;2;93;1;7;9
3675;3714;2;93;1;7;9
12775;13416;2;93;1;5;6
