CODGEO,LIBCOM_2014,REG,DEP,Zonage
28309,Prunay-le-Gillon,24,28,3
28310,La Puisaye,24,28,3
28311,Le Puiset,24,28,3
28312,Puiseux,24,28,3
28313,Réclainville,24,28,3
28314,Les Ressuintes,24,28,3
28315,Revercourt,24,28,3
28316,Rohaire,24,28,3
28317,Roinville,24,28,3
28318,Romilly-sur-Aigre,24,28,3
28319,Rouvray-Saint-Denis,24,28,3
28320,Rouvray-Saint-Florentin,24,28,3
28321,Rouvres,24,28,3
28322,Rueil-la-Gadelière,24,28,3
28323,Saint-Ange-et-Torçay,24,28,3
28324,Saint-Arnoult-des-Bois,24,28,3
28325,Saint-Aubin-des-Bois,24,28,3
28326,Saint-Avit-les-Guespières,24,28,3
28327,Saint-Bomer,24,28,3
28329,Saint-Christophe,24,28,3
28330,Saint-Cloud-en-Dunois,24,28,3
28331,Saint-Denis-d'Authou,24,28,3
28332,Sainte-Gemme-Moronval,24,28,3
28333,Saint-Denis-des-Puits,24,28,3
28334,Saint-Denis-les-Ponts,24,28,3
28335,Saint-Éliph,24,28,3
28336,Saint-Éman,24,28,3
28337,Saint-Georges-sur-Eure,24,28,3
28339,Saint-Germain-le-Gaillard,24,28,3
28340,Saint-Hilaire-sur-Yerre,24,28,3
28341,Saint-Jean-de-Rebervilliers,24,28,3
28342,Saint-Jean-Pierre-Fixte,24,28,3
28343,Saint-Laurent-la-Gâtine,24,28,3
28344,Saint-Léger-des-Aubées,24,28,3
28346,Saint-Lubin-de-Cravant,24,28,3
28347,Saint-Lubin-de-la-Haye,24,28,3
28348,Saint-Lubin-des-Joncherets,24,28,3
28349,Saint-Lucien,24,28,3
28350,Saint-Luperce,24,28,3
28351,Saint-Maixme-Hauterive,24,28,3
28352,Saint-Martin-de-Nigelles,24,28,3
28353,Saint-Maur-sur-le-Loir,24,28,3
28354,Saint-Maurice-Saint-Germain,24,28,3
28355,Saint-Ouen-Marchefroy,24,28,3
28356,Saint-Pellerin,24,28,3
28357,Saint-Piat,24,28,3
28358,Saint-Prest,24,28,3
28359,Saint-Rémy-sur-Avre,24,28,3
28360,Saint-Sauveur-Marville,24,28,3
28361,Bleury-Saint-Symphorien,24,28,3
28362,Saint-Victor-de-Buthon,24,28,3
28363,Sainville,24,28,3
28364,Sancheville,24,28,3
28365,Sandarville,24,28,3
28366,Santeuil,24,28,3
28367,Santilly,24,28,3
28368,La Saucelle,24,28,3
28369,Saulnières,24,28,3
28370,Saumeray,24,28,3
28371,Saussay,24,28,3
28372,Senantes,24,28,3
28373,Senonches,24,28,3
28374,Serazereux,24,28,3
28375,Serville,24,28,3
28376,Soizé,24,28,3
28377,Sorel-Moussel,24,28,3
28378,Souancé-au-Perche,24,28,3
28379,Soulaires,24,28,3
28380,Sours,24,28,3
28382,Terminiers,24,28,3
28383,Theuville,24,28,3
28385,Le Thieulin,24,28,3
28386,Thimert-Gâtelles,24,28,3
28387,Thiron-Gardais,24,28,3
28388,Thivars,24,28,3
28389,Thiville,24,28,3
28390,Tillay-le-Péneux,24,28,3
28391,Toury,24,28,3
28392,Trancrainville,24,28,3
28393,Tremblay-les-Villages,24,28,3
28394,Tréon,24,28,3
28395,Trizay-Coutretot-Saint-Serge,24,28,3
28396,Trizay-lès-Bonneval,24,28,3
28397,Umpeau,24,28,3
28398,Unverre,24,28,3
28400,Varize,24,28,3
28401,Vaupillon,24,28,3
28402,Vérigny,24,28,3
28403,Ver-lès-Chartres,24,28,3
28404,Vernouillet,24,28,3
28405,Vert-en-Drouais,24,28,3
28406,Viabon,24,28,3
28407,Vichères,24,28,3
28408,Vierville,24,28,3
28409,Vieuvicq,24,28,3
28410,Villampuy,24,28,3
28411,Villars,24,28,3
28412,Villeau,24,28,3
28414,Villebon,24,28,3
28415,Villemeux-sur-Eure,24,28,3
28416,Villeneuve-Saint-Nicolas,24,28,3
28417,Villiers-le-Morhier,24,28,3
28418,Villiers-Saint-Orien,24,28,3
28419,Vitray-en-Beauce,24,28,3
28421,Voise,24,28,3
28422,Voves,24,28,3
28423,Yermenonville,24,28,3
28424,Yèvres,24,28,3
28425,Ymeray,24,28,3
28426,Ymonville,24,28,3
29001,Argol,53,29,3
29002,Arzano,53,29,3
29003,Audierne,53,29,3
29004,Bannalec,53,29,3
29005,Baye,53,29,3
29006,Bénodet,53,29,3
29007,Berrien,53,29,3
29008,Beuzec-Cap-Sizun,53,29,3
29010,Bodilis,53,29,3
29011,Bohars,53,29,2
29012,Bolazec,53,29,3
29013,Botmeur,53,29,3
29014,Botsorhel,53,29,3
29015,Bourg-Blanc,53,29,3
29016,Brasparts,53,29,3
29017,Brélès,53,29,3
29018,Brennilis,53,29,3
29019,Brest,53,29,2
29020,Briec,53,29,3
29021,Brignogan-Plages,53,29,3
29022,Camaret-sur-Mer,53,29,3
29023,Carantec,53,29,3
29024,Carhaix-Plouguer,53,29,3
29025,Cast,53,29,3
29026,Châteaulin,53,29,3
29027,Châteauneuf-du-Faou,53,29,3
29028,Cléden-Cap-Sizun,53,29,3
29029,Cléden-Poher,53,29,3
29030,Cléder,53,29,3
29031,Clohars-Carnoët,53,29,3
29032,Clohars-Fouesnant,53,29,3
29033,Le Cloître-Pleyben,53,29,3
29034,Le Cloître-Saint-Thégonnec,53,29,3
29035,Coat-Méal,53,29,3
29036,Collorec,53,29,3
29037,Combrit,53,29,3
29038,Commana,53,29,3
29039,Concarneau,53,29,3
29040,Le Conquet,53,29,3
29041,Coray,53,29,3
29042,Crozon,53,29,3
29043,Daoulas,53,29,3
29044,Dinéault,53,29,3
29045,Dirinon,53,29,3
29046,Douarnenez,53,29,3
29047,Le Drennec,53,29,3
29048,Edern,53,29,3
29049,Elliant,53,29,3
29051,Ergué-Gabéric,53,29,3
29052,Esquibien,53,29,3
29053,Le Faou,53,29,3
29054,La Feuillée,53,29,3
29055,Le Folgoët,53,29,3
29056,La Forest-Landerneau,53,29,3
29057,La Forêt-Fouesnant,53,29,3
29058,Fouesnant,53,29,3
29059,Garlan,53,29,3
29060,Gouesnach,53,29,3
29061,Gouesnou,53,29,2
29062,Gouézec,53,29,3
29063,Goulien,53,29,3
29064,Goulven,53,29,3
29065,Gourlizon,53,29,3
29066,Guengat,53,29,3
29067,Guerlesquin,53,29,3
29068,Guiclan,53,29,3
29069,Guilers,53,29,2
29070,Guiler-sur-Goyen,53,29,3
29071,Guilligomarc'h,53,29,3
29072,Guilvinec,53,29,3
29073,Guimaëc,53,29,3
29074,Guimiliau,53,29,3
29075,Guipavas,53,29,2
29076,Guipronvel,53,29,3
29077,Guissény,53,29,3
29078,Hanvec,53,29,3
29079,Henvic,53,29,3
29080,Hôpital-Camfrout,53,29,3
29081,Huelgoat,53,29,3
29082,Île-de-Batz,53,29,2
29083,Île-de-Sein,53,29,2
29084,Île-Molène,53,29,2
29085,Île-Tudy,53,29,3
29086,Irvillac,53,29,3
29087,Le Juch,53,29,3
29089,Kergloff,53,29,3
29090,Kerlaz,53,29,3
29091,Kerlouan,53,29,3
29093,Kernilis,53,29,3
29094,Kernouës,53,29,3
29095,Kersaint-Plabennec,53,29,3
29097,Lampaul-Guimiliau,53,29,3
29098,Lampaul-Plouarzel,53,29,3
29099,Lampaul-Ploudalmézeau,53,29,3
29100,Lanarvily,53,29,3
29101,Landéda,53,29,3
29102,Landeleau,53,29,3
29103,Landerneau,53,29,3
29104,Landévennec,53,29,3
29105,Landivisiau,53,29,3
29106,Landrévarzec,53,29,3
29107,Landudal,53,29,3
29108,Landudec,53,29,3
29109,Landunvez,53,29,3
29110,Langolen,53,29,3
29111,Lanhouarneau,53,29,3
29112,Lanildut,53,29,3
29113,Lanmeur,53,29,3
29114,Lannéanou,53,29,3
29115,Lannédern,53,29,3
29116,Lanneuffret,53,29,3
29117,Lannilis,53,29,3
29119,Lanrivoaré,53,29,3
29120,Lanvéoc,53,29,3
29122,Laz,53,29,3
29123,Lennon,53,29,3
29124,Lesneven,53,29,3
29125,Leuhan,53,29,3
29126,Loc-Brévalaire,53,29,3
29127,Loc-Eguiner-Saint-Thégonnec,53,29,3
29128,Loc-Eguiner,53,29,3
29129,Locmaria-Berrien,53,29,3
29130,Locmaria-Plouzané,53,29,3
29131,Locmélar,53,29,3
29132,Locquénolé,53,29,3
29133,Locquirec,53,29,3
29134,Locronan,53,29,3
29135,Loctudy,53,29,3
29136,Locunolé,53,29,3
29137,Logonna-Daoulas,53,29,3
29139,Lopérec,53,29,3
29140,Loperhet,53,29,2
29141,Loqueffret,53,29,3
29142,Lothey,53,29,3
29143,Mahalon,53,29,3
29144,La Martyre,53,29,3
29145,Confort-Meilars,53,29,3
29146,Melgven,53,29,3
29147,Mellac,53,29,3
29148,Mespaul,53,29,3
29149,Milizac,53,29,3
29150,Moëlan-sur-Mer,53,29,3
29151,Morlaix,53,29,3
29152,Motreff,53,29,3
29153,Névez,53,29,3
29155,Ouessant,53,29,2
29156,Pencran,53,29,3
29158,Penmarch,53,29,3
29159,Peumerit,53,29,3
29160,Plabennec,53,29,3
29161,Pleuven,53,29,3
29162,Pleyben,53,29,3
29163,Pleyber-Christ,53,29,3
29165,Plobannalec-Lesconil,53,29,3
29166,Ploéven,53,29,3
29167,Plogastel-Saint-Germain,53,29,3
29168,Plogoff,53,29,3
29169,Plogonnec,53,29,3
29170,Plomelin,53,29,3
29171,Plomeur,53,29,3
29172,Plomodiern,53,29,3
29173,Plonéis,53,29,3
29174,Plonéour-Lanvern,53,29,3
29175,Plonévez-du-Faou,53,29,3
29176,Plonévez-Porzay,53,29,3
29177,Plouarzel,53,29,3
29178,Ploudalmézeau,53,29,3
29179,Ploudaniel,53,29,3
29180,Ploudiry,53,29,3
29181,Plouédern,53,29,3
29182,Plouégat-Guérand,53,29,3
29183,Plouégat-Moysan,53,29,3
29184,Plouénan,53,29,3
29185,Plouescat,53,29,3
29186,Plouezoc'h,53,29,3
29187,Plougar,53,29,3
29188,Plougasnou,53,29,3
29189,Plougastel-Daoulas,53,29,2
29190,Plougonvelin,53,29,3
29191,Plougonven,53,29,3
29192,Plougoulm,53,29,3
29193,Plougourvest,53,29,3
29195,Plouguerneau,53,29,3
29196,Plouguin,53,29,3
29197,Plouhinec,53,29,3
29198,Plouider,53,29,3
29199,Plouigneau,53,29,3
29201,Ploumoguer,53,29,3
29202,Plounéour-Ménez,53,29,3
29203,Plounéour-Trez,53,29,3
29204,Plounéventer,53,29,3
29205,Plounévézel,53,29,3
29206,Plounévez-Lochrist,53,29,3
29207,Plourin-lès-Morlaix,53,29,3
29208,Plourin,53,29,3
29209,Plouvien,53,29,3
29210,Plouvorn,53,29,3
29211,Plouyé,53,29,3
29212,Plouzané,53,29,2
29213,Plouzévédé,53,29,3
29214,Plovan,53,29,3
29215,Plozévet,53,29,3
29216,Pluguffan,53,29,3
29217,Pont-Aven,53,29,3
29218,Pont-Croix,53,29,3
29219,Le Ponthou,53,29,3
29220,Pont-l'Abbé,53,29,3
29221,Porspoder,53,29,3
29222,Port-Launay,53,29,3
29224,Pouldergat,53,29,3
29225,Pouldreuzic,53,29,3
29226,Poullan-sur-Mer,53,29,3
29227,Poullaouen,53,29,3
29228,Primelin,53,29,3
29229,Quéménéven,53,29,3
29230,Querrien,53,29,3
29232,Quimper,53,29,3
29233,Quimperlé,53,29,3
29234,Rédené,53,29,3
29235,Le Relecq-Kerhuon,53,29,2
29236,Riec-sur-Bélon,53,29,3
29237,La Roche-Maurice,53,29,3
29238,Roscanvel,53,29,3
29239,Roscoff,53,29,3
29240,Rosnoën,53,29,3
29241,Rosporden,53,29,3
29243,Saint-Coulitz,53,29,3
29244,Saint-Derrien,53,29,3
29245,Saint-Divy,53,29,3
29246,Saint-Eloy,53,29,3
29247,Saint-Évarzec,53,29,3
29248,Saint-Frégant,53,29,3
29249,Saint-Goazec,53,29,3
29250,Saint-Hernin,53,29,3
29251,Saint-Jean-du-Doigt,53,29,3
29252,Saint-Jean-Trolimon,53,29,3
29254,Saint-Martin-des-Champs,53,29,3
29255,Saint-Méen,53,29,3
29256,Saint-Nic,53,29,3
29257,Saint-Pabu,53,29,3
29259,Saint-Pol-de-Léon,53,29,3
29260,Saint-Renan,53,29,3
29261,Saint-Rivoal,53,29,3
29262,Saint-Sauveur,53,29,3
29263,Saint-Ségal,53,29,3
29264,Saint-Servais,53,29,3
29265,Sainte-Sève,53,29,3
29266,Saint-Thégonnec,53,29,3
29267,Saint-Thois,53,29,3
29268,Saint-Thonan,53,29,3
29269,Saint-Thurien,53,29,3
29270,Saint-Urbain,53,29,3
29271,Saint-Vougay,53,29,3
29272,Saint-Yvi,53,29,3
29273,Santec,53,29,3
29274,Scaër,53,29,3
29275,Scrignac,53,29,3
29276,Sibiril,53,29,3
29277,Sizun,53,29,3
29278,Spézet,53,29,3
29279,Taulé,53,29,3
29280,Telgruc-sur-Mer,53,29,3
29281,Tourch,53,29,3
29282,Trébabu,53,29,3
29284,Treffiagat,53,29,3
29285,Tréflaouénan,53,29,3
29286,Tréflévénez,53,29,3
29287,Tréflez,53,29,3
29288,Trégarantec,53,29,3
29289,Trégarvan,53,29,3
29290,Tréglonou,53,29,3
29291,Trégourez,53,29,3
29292,Tréguennec,53,29,3
29293,Trégunc,53,29,3
29294,Le Tréhou,53,29,3
29295,Trémaouézan,53,29,3
29296,Tréméoc,53,29,3
29297,Tréméven,53,29,3
29298,Tréogat,53,29,3
29299,Tréouergat,53,29,3
29300,Le Trévoux,53,29,3
29301,Trézilidé,53,29,3
29302,Pont-de-Buis-lès-Quimerch,53,29,3
2A001,Afa,94,2A,2
2A004,Ajaccio,94,2A,2
2A006,Alata,94,2A,2
2A008,Albitreccia,94,2A,2
2A011,Altagène,94,2A,2
2A014,Ambiegna,94,2A,2
2A017,Appietto,94,2A,2
2A018,Arbellara,94,2A,2
2A019,Arbori,94,2A,2
2A021,Argiusta-Moriccio,94,2A,2
2A022,Arro,94,2A,2
2A024,Aullène,94,2A,2
2A026,Azilone-Ampaza,94,2A,2
2A027,Azzana,94,2A,2
2A028,Balogna,94,2A,2
2A031,Bastelica,94,2A,2
2A032,Bastelicaccia,94,2A,2
2A035,Belvédère-Campomoro,94,2A,2
2A038,Bilia,94,2A,2
2A040,Bocognano,94,2A,2
2A041,Bonifacio,94,2A,2
2A048,Calcatoggio,94,2A,2
2A056,Campo,94,2A,2
2A060,Cannelle,94,2A,2
2A061,Carbini,94,2A,2
2A062,Carbuccia,94,2A,2
2A064,Cardo-Torgia,94,2A,2
2A065,Cargèse,94,2A,2
2A066,Cargiaca,94,2A,2
2A070,Casaglione,94,2A,2
2A071,Casalabriva,94,2A,2
2A085,Cauro,94,2A,2
2A089,Ciamannacce,94,2A,2
2A090,Coggia,94,2A,2
2A091,Cognocoli-Monticchi,94,2A,2
2A092,Conca,94,2A,2
2A094,Corrano,94,2A,2
2A098,Coti-Chiavari,94,2A,2
2A099,Cozzano,94,2A,2
2A100,Cristinacce,94,2A,2
2A103,Cuttoli-Corticchiato,94,2A,2
2A104,Eccica-Suarella,94,2A,2
2A108,Évisa,94,2A,2
2A114,Figari,94,2A,2
2A115,Foce,94,2A,2
2A117,Forciolo,94,2A,2
2A118,Fozzano,94,2A,2
2A119,Frasseto,94,2A,2
2A127,Giuncheto,94,2A,2
2A128,Granace,94,2A,2
2A129,Grossa,94,2A,2
2A130,Grosseto-Prugna,94,2A,2
2A131,Guagno,94,2A,2
2A132,Guargualé,94,2A,2
2A133,Guitera-les-Bains,94,2A,2
2A139,Lecci,94,2A,2
2A141,Letia,94,2A,2
2A142,Levie,94,2A,2
2A144,Lopigna,94,2A,2
2A146,Loreto-di-Tallano,94,2A,2
2A154,Marignana,94,2A,2
2A158,Mela,94,2A,2
2A160,Moca-Croce,94,2A,2
2A163,Monacia-d'Aullène,94,2A,2
2A174,Murzo,94,2A,2
2A181,Ocana,94,2A,2
2A186,Olivese,94,2A,2
2A189,Olmeto,94,2A,2
2A191,Olmiccia,94,2A,2
2A196,Orto,94,2A,2
2A197,Osani,94,2A,2
2A198,Ota,94,2A,2
2A200,Palneca,94,2A,2
2A203,Partinello,94,2A,2
2A204,Pastricciola,94,2A,2
2A209,Peri,94,2A,2
2A211,Petreto-Bicchisano,94,2A,2
2A212,Piana,94,2A,2
2A215,Pianottoli-Caldarello,94,2A,2
2A228,Pietrosella,94,2A,2
2A232,Pila-Canale,94,2A,2
2A240,Poggiolo,94,2A,2
2A247,Porto-Vecchio,94,2A,2
2A249,Propriano,94,2A,2
2A253,Quasquara,94,2A,2
2A254,Quenza,94,2A,2
2A258,Renno,94,2A,2
2A259,Rezza,94,2A,2
2A262,Rosazia,94,2A,2
2A266,Salice,94,2A,2
2A268,Sampolo,94,2A,2
2A269,Sari-Solenzara,94,2A,2
2A270,Sari-d'Orcino,94,2A,2
2A271,Sarrola-Carcopino,94,2A,2
2A272,Sartène,94,2A,2
2A276,Serra-di-Ferro,94,2A,2
2A278,Serra-di-Scopamène,94,2A,2
2A279,Serriera,94,2A,2
2A282,Soccia,94,2A,2
2A284,Sollacaro,94,2A,2
2A285,Sorbollano,94,2A,2
2A288,Sotta,94,2A,2
2A295,Sant'Andréa-d'Orcino,94,2A,2
2A300,San-Gavino-di-Carbini,94,2A,2
2A308,Sainte-Lucie-de-Tallano,94,2A,2
2A310,Santa-Maria-Figaniella,94,2A,2
2A312,Santa-Maria-Siché,94,2A,2
2A322,Tasso,94,2A,2
2A323,Tavaco,94,2A,2
2A324,Tavera,94,2A,2
2A326,Tolla,94,2A,2
2A330,Ucciani,94,2A,2
2A331,Urbalacone,94,2A,2
2A336,Valle-di-Mezzana,94,2A,2
2A345,Vero,94,2A,2
2A348,Vico,94,2A,2
2A349,Viggianello,94,2A,2
2A351,Villanova,94,2A,2
2A357,Zérubia,94,2A,2
2A358,Zévaco,94,2A,2
2A359,Zicavo,94,2A,2
2A360,Zigliara,94,2A,2
2A362,Zonza,94,2A,2
2A363,Zoza,94,2A,2
2B002,Aghione,94,2B,2
2B003,Aiti,94,2B,2
2B005,Alando,94,2B,2
2B007,Albertacce,94,2B,2
2B009,Aléria,94,2B,2
2B010,Algajola,94,2B,2
2B012,Altiani,94,2B,2
2B013,Alzi,94,2B,2
2B015,Ampriani,94,2B,2
2B016,Antisanti,94,2B,2
2B020,Aregno,94,2B,2
2B023,Asco,94,2B,2
2B025,Avapessa,94,2B,2
2B029,Barbaggio,94,2B,2
2B030,Barrettali,94,2B,2
2B033,Bastia,94,2B,2
2B034,Belgodère,94,2B,2
2B036,Bigorno,94,2B,2
2B037,Biguglia,94,2B,2
2B039,Bisinchi,94,2B,2
2B042,Borgo,94,2B,2
2B043,Brando,94,2B,2
2B045,Bustanico,94,2B,2
2B046,Cagnano,94,2B,2
2B047,Calacuccia,94,2B,2
2B049,Calenzana,94,2B,2
2B050,Calvi,94,2B,2
2B051,Cambia,94,2B,2
2B052,Campana,94,2B,2
2B053,Campi,94,2B,2
2B054,Campile,94,2B,2
2B055,Campitello,94,2B,2
2B057,Canale-di-Verde,94,2B,2
2B058,Canari,94,2B,2
2B059,Canavaggia,94,2B,2
2B063,Carcheto-Brustico,94,2B,2
2B067,Carpineto,94,2B,2
2B068,Carticasi,94,2B,2
2B069,Casabianca,94,2B,2
2B072,Casalta,94,2B,2
2B073,Casamaccioli,94,2B,2
2B074,Casanova,94,2B,2
2B075,Casevecchie,94,2B,2
2B077,Castellare-di-Casinca,94,2B,2
2B078,Castellare-di-Mercurio,94,2B,2
2B079,Castello-di-Rostino,94,2B,2
2B080,Castifao,94,2B,2
2B081,Castiglione,94,2B,2
2B082,Castineta,94,2B,2
2B083,Castirla,94,2B,2
2B084,Cateri,94,2B,2
2B086,Centuri,94,2B,2
2B087,Cervione,94,2B,2
2B088,Chiatra,94,2B,2
2B093,Corbara,94,2B,2
2B095,Corscia,94,2B,2
2B096,Corte,94,2B,2
2B097,Costa,94,2B,2
2B101,Croce,94,2B,2
2B102,Crocicchia,94,2B,2
2B105,Erbajolo,94,2B,2
2B106,Érone,94,2B,2
2B107,Ersa,94,2B,2
2B109,Farinole,94,2B,2
2B110,Favalello,94,2B,2
2B111,Felce,94,2B,2
2B112,Feliceto,94,2B,2
2B113,Ficaja,94,2B,2
2B116,Focicchia,94,2B,2
2B120,Furiani,94,2B,2
2B121,Galéria,94,2B,2
2B122,Gavignano,94,2B,2
2B123,Ghisonaccia,94,2B,2
2B124,Ghisoni,94,2B,2
2B125,Giocatojo,94,2B,2
2B126,Giuncaggio,94,2B,2
2B134,L'Île-Rousse,94,2B,2
2B135,Isolaccio-di-Fiumorbo,94,2B,2
2B136,Lama,94,2B,2
2B137,Lano,94,2B,2
2B138,Lavatoggio,94,2B,2
2B140,Lento,94,2B,2
2B143,Linguizzetta,94,2B,2
2B145,Loreto-di-Casinca,94,2B,2
2B147,Lozzi,94,2B,2
2B148,Lucciana,94,2B,2
2B149,Lugo-di-Nazza,94,2B,2
2B150,Lumio,94,2B,2
2B152,Luri,94,2B,2
2B153,Manso,94,2B,2
2B155,Matra,94,2B,2
2B156,Mausoléo,94,2B,2
2B157,Mazzola,94,2B,2
2B159,Meria,94,2B,2
2B161,Moïta,94,2B,2
2B162,Moltifao,94,2B,2
2B164,Monacia-d'Orezza,94,2B,2
2B165,Moncale,94,2B,2
2B166,Monte,94,2B,2
2B167,Montegrosso,94,2B,2
2B168,Monticello,94,2B,2
2B169,Morosaglia,94,2B,2
2B170,Morsiglia,94,2B,2
2B171,Muracciole,94,2B,2
2B172,Murato,94,2B,2
2B173,Muro,94,2B,2
2B175,Nessa,94,2B,2
2B176,Nocario,94,2B,2
2B177,Noceta,94,2B,2
2B178,Nonza,94,2B,2
2B179,Novale,94,2B,2
2B180,Novella,94,2B,2
2B182,Occhiatana,94,2B,2
2B183,Ogliastro,94,2B,2
2B184,Olcani,94,2B,2
2B185,Oletta,94,2B,2
2B187,Olmeta-di-Capocorso,94,2B,2
2B188,Olmeta-di-Tuda,94,2B,2
2B190,Olmi-Cappella,94,2B,2
2B192,Olmo,94,2B,2
2B193,Omessa,94,2B,2
2B194,Ortale,94,2B,2
2B195,Ortiporio,94,2B,2
2B199,Palasca,94,2B,2
2B201,Pancheraccia,94,2B,2
2B202,Parata,94,2B,2
2B205,Patrimonio,94,2B,2
2B206,Penta-Acquatella,94,2B,2
2B207,Penta-di-Casinca,94,2B,2
2B208,Perelli,94,2B,2
2B210,Pero-Casevecchie,94,2B,2
2B213,Pianello,94,2B,2
2B214,Piano,94,2B,2
2B216,Piazzali,94,2B,2
2B217,Piazzole,94,2B,2
2B218,Piedicorte-di-Gaggio,94,2B,2
2B219,Piedicroce,94,2B,2
2B220,Piedigriggio,94,2B,2
2B221,Piedipartino,94,2B,2
2B222,Pie-d'Orezza,94,2B,2
2B223,Pietralba,94,2B,2
2B224,Pietracorbara,94,2B,2
2B225,Pietra-di-Verde,94,2B,2
2B226,Pietraserena,94,2B,2
2B227,Pietricaggio,94,2B,2
2B229,Pietroso,94,2B,2
2B230,Piève,94,2B,2
2B231,Pigna,94,2B,2
2B233,Pino,94,2B,2
2B234,Piobetta,94,2B,2
2B235,Pioggiola,94,2B,2
2B236,Poggio-di-Nazza,94,2B,2
2B238,Poggio-di-Venaco,94,2B,2
2B239,Poggio-d'Oletta,94,2B,2
2B241,Poggio-Marinaccio,94,2B,2
2B242,Poggio-Mezzana,94,2B,2
2B243,Polveroso,94,2B,2
2B244,Popolasca,94,2B,2
2B245,Porri,94,2B,2
2B246,La Porta,94,2B,2
2B248,Prato-di-Giovellina,94,2B,2
2B250,Prunelli-di-Casacconi,94,2B,2
2B251,Prunelli-di-Fiumorbo,94,2B,2
2B252,Pruno,94,2B,2
2B255,Quercitello,94,2B,2
2B256,Rapaggio,94,2B,2
2B257,Rapale,94,2B,2
2B260,Riventosa,94,2B,2
2B261,Rogliano,94,2B,2
2B263,Rospigliani,94,2B,2
2B264,Rusio,94,2B,2
2B265,Rutali,94,2B,2
2B267,Saliceto,94,2B,2
2B273,Scata,94,2B,2
2B274,Scolca,94,2B,2
2B275,Sermano,94,2B,2
2B277,Serra-di-Fiumorbo,94,2B,2
2B280,Silvareccio,94,2B,2
2B281,Sisco,94,2B,2
2B283,Solaro,94,2B,2
2B286,Sorbo-Ocagnano,94,2B,2
2B287,Sorio,94,2B,2
2B289,Soveria,94,2B,2
2B290,Speloncato,94,2B,2
2B291,Stazzona,94,2B,2
2B292,Sant'Andréa-di-Bozio,94,2B,2
2B293,Sant'Andréa-di-Cotone,94,2B,2
2B296,Sant'Antonino,94,2B,2
2B297,San-Damiano,94,2B,2
2B298,Saint-Florent,94,2B,2
2B299,San-Gavino-d'Ampugnani,94,2B,2
2B301,San-Gavino-di-Tenda,94,2B,2
2B302,San-Giovanni-di-Moriani,94,2B,2
2B303,San-Giuliano,94,2B,2
2B304,San-Lorenzo,94,2B,2
2B305,San-Martino-di-Lota,94,2B,2
2B306,Santa-Lucia-di-Mercurio,94,2B,2
2B307,Santa-Lucia-di-Moriani,94,2B,2
2B309,Santa-Maria-di-Lota,94,2B,2
2B311,Santa-Maria-Poggio,94,2B,2
2B313,San-Nicolao,94,2B,2
2B314,Santo-Pietro-di-Tenda,94,2B,2
2B315,Santo-Pietro-di-Venaco,94,2B,2
2B316,Santa-Reparata-di-Balagna,94,2B,2
2B317,Santa-Reparata-di-Moriani,94,2B,2
2B318,Taglio-Isolaccio,94,2B,2
2B319,Talasani,94,2B,2
2B320,Tallone,94,2B,2
2B321,Tarrano,94,2B,2
2B327,Tomino,94,2B,2
2B328,Tox,94,2B,2
2B329,Tralonca,94,2B,2
2B332,Urtaca,94,2B,2
2B333,Vallecalle,94,2B,2
2B334,Valle-d'Alesani,94,2B,2
2B335,Valle-di-Campoloro,94,2B,2
2B337,Valle-di-Rostino,94,2B,2
2B338,Valle-d'Orezza,94,2B,2
2B339,Vallica,94,2B,2
2B340,Velone-Orneto,94,2B,2
2B341,Venaco,94,2B,2
2B342,Ventiseri,94,2B,2
2B343,Venzolasca,94,2B,2
2B344,Verdèse,94,2B,2
2B346,Vescovato,94,2B,2
2B347,Vezzani,94,2B,2
2B350,Vignale,94,2B,2
2B352,Ville-di-Paraso,94,2B,2
2B353,Ville-di-Pietrabugno,94,2B,2
2B354,Vivario,94,2B,2
2B355,Volpajola,94,2B,2
2B356,Zalana,94,2B,2
2B361,Zilia,94,2B,2
2B364,Zuani,94,2B,2
2B365,San-Gavino-di-Fiumorbo,94,2B,2
2B366,Chisa,94,2B,2
30001,Aigaliers,91,30,3
30002,Aigremont,91,30,3
30003,Aigues-Mortes,91,30,3
30004,Aigues-Vives,91,30,3
30005,Aiguèze,91,30,3
30006,Aimargues,91,30,3
30007,Alès,91,30,3
30008,Allègre-les-Fumades,91,30,3
30009,Alzon,91,30,3
30010,Anduze,91,30,3
30011,Les Angles,91,30,2
30012,Aramon,91,30,3
30013,Argilliers,91,30,3
30014,Arpaillargues-et-Aureillac,91,30,3
30015,Arphy,91,30,3
30016,Arre,91,30,3
30017,Arrigas,91,30,3
30018,Aspères,91,30,3
30019,Aubais,91,30,3
30020,Aubord,91,30,3
30021,Aubussargues,91,30,3
30022,Aujac,91,30,3
30023,Aujargues,91,30,3
30024,Aulas,91,30,3
30025,Aumessas,91,30,3
30026,Avèze,91,30,3
30027,Bagard,91,30,3
30028,Bagnols-sur-Cèze,91,30,3
30029,Barjac,91,30,3
30030,Baron,91,30,3
30031,La Bastide-d'Engras,91,30,3
30032,Beaucaire,91,30,3
30033,Beauvoisin,91,30,3
30034,Bellegarde,91,30,3
30035,Belvézet,91,30,3
30036,Bernis,91,30,2
30037,Bessèges,91,30,3
30038,Bez-et-Esparon,91,30,3
30039,Bezouce,91,30,3
30040,Blandas,91,30,3
30041,Blauzac,91,30,3
